respondent_id,education_level,income_category,media_trust,political_efficacy,trust_base,political_trust_scale
999,Some College,Middle,3.8859161380678415,4.259003169834614,5.179141551724689,5
1000,Some College,Middle,3.0713976407423615,2.643698084168136,2.8998205503729872,2.8998205503729872
1001,High School,High,2.906600055284798,1.132225620560348,3.025868188956656,3.025868188956656
1002,Some College,Middle,2.740636638365686,3.065969184972346,4.804475882573739,4.804475882573739
1003,Some College,Middle,1.5917971609160304,1.8222898738458753,2.8814584754318844,2.8814584754318844
1004,Bachelor's,Low,2.0577510027214885,4.785650168545544,3.4109437724412484,3.4109437724412484
1005,Bachelor's,High,1.5097770188003778,1.8867650302127004,4.185323015217609,4.185323015217609
1006,High School,Middle,4.766778486780822,3.406075411476195,2.906786242059688,2.906786242059688
1007,Graduate,Middle,1.4642318887636065,4.067536403425038,3.217052519722131,3.217052519722131
1008,Graduate,High,1.0857413690537214,1.684037882834673,1.9959552725128111,1.9959552725128111
1009,Graduate,Middle,3.687715402804315,2.668374120257795,5.026404688045243,5
1010,Bachelor's,Low,1.8911867132410407,1.0442242920398712,3.1355880728244014,3.1355880728244014
1011,High School,Middle,4.911753349006176,2.5101684518158436,5.955760894715234,5
1012,Bachelor's,High,3.345615964382887,3.865055412054062,5.473114769226866,5
1013,Bachelor's,Low,2.3148520048707724,1.9366215160116553,4.372954852547825,4.372954852547825
1014,Bachelor's,High,3.002346475608647,2.3167422162368894,4.76384067708575,4.76384067708575
1015,Some College,Middle,3.826065057888627,2.929811959154904,4.027019571719184,4.027019571719184
1016,High School,Low,4.151975433342159,2.8678064523264766,3.0092516919833052,3.0092516919833052
1017,Some College,Low,4.710501294583082,1.6025919020175934,2.853448047095074,2.853448047095074
1018,Bachelor's,Middle,1.5661434903740883,3.6022860556840897,5.104339001312576,5
1019,Some College,Middle,1.8931905087083578,3.6277242936193943,4.370020549853201,4.370020549853201
1020,High School,Middle,1.014957501552999,4.334952727891505,3.2772334111354917,3.2772334111354917
1021,Some College,Low,2.14089831430465,2.7213813196867704,3.5869912312910577,3.5869912312910577
1022,Bachelor's,High,1.7640069928020239,1.5365043235942721,3.332712683270801,3.332712683270801
1023,High School,Middle,1.3243398889899254,1.2059386502951384,3.062706923493803,3.062706923493803
1024,High School,Middle,1.611374787054956,3.015099490992725,3.2217674508231795,3.2217674508231795
1025,High School,Low,1.3505046274513006,4.215976354666054,2.1866046166676956,2.1866046166676956
1026,High School,Middle,3.5941702034324408,2.0547759737819433,3.0410395796064082,3.0410395796064082
1027,Bachelor's,Low,4.145542507059872,1.1491888910531998,3.6264786473281347,3.6264786473281347
1028,High School,Middle,1.867943573743105,3.8847345849499106,3.964364014846197,3.964364014846197
1029,Bachelor's,High,3.412658154964447,4.731585988774896,5.942273218321129,5
1030,High School,High,2.941723220050335,1.2194455582648516,1.4814323886768324,1.4814323886768324
1031,Graduate,Middle,4.870386902242899,4.608179900795221,5.110575843305881,5
1032,High School,High,1.9022238552570343,3.215328893624246,4.088472900012446,4.088472900012446
1033,Graduate,Middle,4.651383205316961,3.134702429175377,5.003668531302287,5
1034,High School,High,3.7099078707396984,4.052894543856382,4.571763977730334,4.571763977730334
1035,Some College,Middle,4.582755857147276,2.3166788155213,4.563513160102356,4.563513160102356
1036,Bachelor's,Low,1.2209658520296216,4.1020663836970925,4.315889566608597,4.315889566608597
1037,High School,Middle,1.1979436567053199,3.6956214904785156,1.8846289699837664,1.8846289699837664
1038,High School,Low,3.4903401834890246,1.1769490353763103,2.677638978027324,2.677638978027324
1039,Graduate,High,3.98514358792454,3.639997192658484,5.136239964137196,5
1040,High School,Low,1.1083441050723195,1.7014941610395908,0.6757380018876162,1
1041,Some College,Middle,1.4806554252281785,4.428394171409309,5.357845638667551,5
1042,High School,High,4.574663206003606,1.971324129961431,4.6522830749155375,4.6522830749155375
1043,Bachelor's,Middle,3.64987488463521,2.855222321115434,4.012627210896146,4.012627210896146
1044,Some College,Middle,1.4648881489410996,2.9864677023142576,4.499344567563287,4.499344567563287
1045,Graduate,Middle,2.0797339510172606,1.3742421446368098,4.95530725480114,4.95530725480114
1046,Bachelor's,Middle,2.0954290814697742,4.539109948091209,3.4774134758000255,3.4774134758000255
1047,Some College,Middle,1.2231069831177592,4.748721102252603,2.915168846326951,2.915168846326951
1048,Some College,Middle,4.67025937885046,4.054725935682654,4.131969756150428,4.131969756150428
1049,Graduate,Middle,4.515284648165107,2.680592988617718,3.762554586214628,3.762554586214628
1050,Some College,High,4.802163157612085,3.760914440266788,2.689804765772926,2.689804765772926
1051,Some College,Middle,1.6399263786152005,3.2368998248130083,2.6149253308931404,2.6149253308931404
1052,Some College,Low,2.3994229631498456,2.8068617042154074,3.896466149422062,3.896466149422062
1053,Some College,Low,4.884996903128922,3.442398195154965,4.6510670431719205,4.6510670431719205
1054,High School,Middle,4.4907630616799,4.217199705541134,5.277193226794346,5
1055,Some College,High,2.716428980231285,1.9079857794567943,3.5636181753142697,3.5636181753142697
1056,Graduate,High,4.1161955492571,3.3046146761626005,3.770210610896754,3.770210610896754
1057,High School,Middle,4.388229373842478,2.5755354315042496,4.172570801086544,4.172570801086544
1058,Bachelor's,High,4.256859104149044,2.7552233217284083,5.0652767696379035,5
1059,Bachelor's,High,4.888671490363777,4.669715773314238,5.176143611245651,5
1060,Graduate,Low,2.955947073176503,3.360769510269165,3.93428926262808,3.93428926262808
1061,Graduate,Low,3.535164467059076,2.0112436786293983,4.223947525862276,4.223947525862276
1062,Graduate,Low,3.3109196946024895,3.197589653544128,4.642327180697635,4.642327180697635
1063,Some College,Middle,4.880740423686802,1.1297746915370226,4.155826584543536,4.155826584543536
1064,Bachelor's,Middle,3.546455454081297,4.836066165007651,6.0369008505729305,5
1065,High School,Middle,2.954954014159739,1.4385232962667942,4.466283207901055,4.466283207901055
1066,Bachelor's,Middle,1.62809494510293,2.6721235010772943,2.0565777483942074,2.0565777483942074
1067,Bachelor's,Middle,2.73550605494529,2.2326559191569686,4.745604400162874,4.745604400162874
1068,Graduate,High,1.2122043883427978,2.10362740047276,3.2036939957605663,3.2036939957605663
1069,Some College,Middle,2.1728913951665163,4.420937180519104,4.161227817416244,4.161227817416244
1070,Bachelor's,Middle,1.907137030735612,2.0013572173193097,3.140654183242223,3.140654183242223
1071,Some College,Middle,1.052871523424983,2.7004602747038007,2.8204959220046977,2.8204959220046977
1072,Some College,Middle,4.413921562954783,3.109660458751023,5.998852177138201,5
1073,Graduate,Low,1.5207127705216408,1.34989810641855,2.9639329454458925,2.9639329454458925
1074,High School,Middle,2.522779641672969,4.818372314795852,2.893066323676721,2.893066323676721
1075,High School,High,1.476303055882454,4.247279925271869,4.1765671496104515,4.1765671496104515
1076,Graduate,Middle,2.302817632444203,1.1581451464444399,4.56796654651791,4.56796654651791
1077,Graduate,Middle,4.200422464869916,3.8453613640740514,4.8144699083834785,4.8144699083834785
1078,Bachelor's,Low,1.6219886876642704,4.480631587095559,2.6244834581236276,2.6244834581236276
1079,Some College,Middle,2.7044437918812037,2.6910830214619637,2.388145419992392,2.388145419992392
1080,High School,Low,3.780229713767767,2.284990942105651,3.2786487242550573,3.2786487242550573
1081,Bachelor's,Middle,3.8040247028693557,3.051629241555929,4.189045853559,4.189045853559
1082,High School,Middle,2.1666239742189646,4.496210887096822,4.037004770408194,4.037004770408194
1083,High School,Middle,1.2471407633274794,1.8492194963619113,2.924453858303446,2.924453858303446
1084,Some College,Middle,3.2284450698643923,3.012309392914176,4.360884256853797,4.360884256853797
1085,High School,Middle,2.102769267745316,3.4107776414602995,3.7773908827883824,3.7773908827883824
1086,Some College,High,2.3749394891783595,3.72690486907959,4.224751343668186,4.224751343668186
1087,Bachelor's,Middle,3.7690709214657545,2.838966050185263,5.079082469653999,5
1088,Bachelor's,High,2.724166796542704,1.6885352823883295,5.750424606627217,5
1089,Bachelor's,Middle,3.1824158830568194,2.538886306807399,3.7070683777297413,3.7070683777297413
1090,Bachelor's,Low,4.442043657414615,3.271958773955703,5.008176468454245,5
1091,Some College,Low,1.0037206700071692,3.216020398773253,3.286055347617295,3.286055347617295
1092,Graduate,Middle,1.0251641115173697,1.4803541330620646,3.429913409646926,3.429913409646926
1093,High School,Low,1.0353766987100244,2.0528988325968385,2.414313996964627,2.414313996964627
1094,Some College,High,3.14960999507457,1.8357091853395104,4.524481142192548,4.524481142192548
1095,Graduate,Middle,3.6189822237938643,4.5666739931330085,4.488126531023672,4.488126531023672
1096,Some College,Low,2.3051147991791368,3.174899241887033,3.4830203662781156,3.4830203662781156
1097,Graduate,Middle,3.317913585342467,3.1795615134760737,4.7859825535794736,4.7859825535794736
1098,Some College,Low,3.941226914525032,1.8776979111135006,3.7576839708107954,3.7576839708107954
1099,High School,Middle,4.911463630385697,1.817942758090794,2.5268868683734085,2.5268868683734085
1100,High School,Low,4.285586338490248,3.538662189617753,3.622637825515834,3.622637825515834
1101,High School,Middle,3.8030329579487443,3.675879736430943,4.852157320268977,4.852157320268977
1102,Some College,Middle,3.2054341807961464,2.3288622265681624,3.9889592550637367,3.9889592550637367
1103,Bachelor's,Middle,2.9314598655328155,1.7348771579563618,3.7132194404928307,3.7132194404928307
1104,Some College,Middle,2.96305051445961,3.323546452447772,3.673244684522521,3.673244684522521
1105,High School,Low,4.646623050794005,3.76220977678895,2.90036487120266,2.90036487120266
1106,Some College,High,1.4074958208948374,4.59300477989018,4.561580961624544,4.561580961624544
1107,Some College,High,3.521794842556119,4.757400432601571,4.561824143325686,4.561824143325686
1108,Bachelor's,Low,2.370254802517593,3.8854127153754234,2.910530913348174,2.910530913348174
1109,High School,High,2.026384612545371,3.496829685755074,4.874138316767547,4.874138316767547
1110,Some College,High,4.068328998051584,1.5582978995516896,4.37027682149472,4.37027682149472
1111,Bachelor's,Middle,3.7617612909525633,4.955807591788471,3.787415143065668,3.787415143065668
1112,Some College,Low,1.646936752833426,1.2745738374069333,1.7208800364478252,1.7208800364478252
1113,Graduate,High,3.060870409011841,1.4358385326340795,3.155002112894074,3.155002112894074
1114,High School,Middle,2.1401509968563914,2.2281300872564316,4.02998559037114,4.02998559037114
1115,Bachelor's,Middle,3.982856960967183,1.4518248131498694,4.16514115325304,4.16514115325304
1116,Graduate,Middle,1.527570671401918,2.675464117899537,3.9012996799288078,3.9012996799288078
1117,Bachelor's,Middle,3.0321058835834265,4.348971062339842,5.940381828547029,5
1118,High School,Middle,2.109385014511645,1.311187608167529,3.175489887460175,3.175489887460175
1119,Some College,High,1.4054497769102454,4.958667780272663,3.9414315097157897,3.9414315097157897
1120,High School,Low,2.0696768295019865,1.4779378464445472,2.5474473716992856,2.5474473716992856
1121,Bachelor's,Middle,1.9773406377062201,4.231714993715286,4.412666989753107,4.412666989753107
1122,Some College,High,3.993880780413747,3.8705158308148384,5.112809910681866,5
1123,Bachelor's,Middle,1.6396179618313909,4.7507053362205625,3.626277968802518,3.626277968802518
1124,High School,Middle,4.955032492056489,4.791880611330271,3.6031267312794792,3.6031267312794792
1125,Some College,High,3.469691703096032,1.5811630403622985,4.819371260047822,4.819371260047822
1126,High School,Middle,3.793884833343327,4.838382512331009,5.234242205972953,5
1127,High School,Low,2.551959177479148,2.498396116308868,3.3837786924332156,3.3837786924332156
1128,Bachelor's,Low,1.4160645408555865,1.3389200810343027,4.487047086758841,4.487047086758841
1129,Some College,Middle,4.601493304595351,2.2956259474158287,4.874651556021811,4.874651556021811
1130,Bachelor's,Low,4.279413451440632,2.3449246557429433,4.446594508356061,4.446594508356061
1131,High School,Middle,4.580812548287213,1.04046402964741,4.38035273408102,4.38035273408102
1132,Graduate,Low,4.295477698557079,4.839906072244048,5.87726322666788,5
1133,Bachelor's,Low,4.460209316574037,3.7095534978434443,5.15412939052237,5
1134,Some College,Middle,4.070878094993532,2.0488367723301053,4.367869367068576,4.367869367068576
1135,High School,High,3.49822392873466,4.395192687399685,4.4379537095288955,4.4379537095288955
1136,High School,Middle,4.7389955669641495,1.5159801170229912,5.475459681059063,5
1137,Some College,High,3.2737751780077815,3.41426457837224,5.178946203832095,5
1138,Some College,Middle,4.0380568746477365,2.2768438132479787,3.7903793198622053,3.7903793198622053
1139,High School,Middle,1.1729878280311823,1.3134871637448668,2.2523274560887905,2.2523274560887905
1140,High School,Middle,1.5783957820385695,3.559474100358784,5.099064158401956,5
1141,Graduate,High,2.5703557124361396,3.367407988756895,3.048564004023754,3.048564004023754
1142,Some College,High,2.3604173501953483,1.1004706909880042,2.5529641668994554,2.5529641668994554
1143,High School,Low,3.4272693740203977,3.6518298890441656,5.8099815103918475,5
1144,Bachelor's,High,3.5808676425367594,4.434824523515999,4.112351568933247,4.112351568933247
1145,Some College,Low,2.6638626540079713,4.375167828053236,4.844113008309144,4.844113008309144
1146,Bachelor's,High,3.1990604931488633,3.8627314046025276,4.657161671388389,4.657161671388389
1147,Bachelor's,Middle,3.854337055236101,4.122922564856708,5.048213373547313,5
1148,Some College,Middle,1.2933651991188526,3.4195517683401704,4.512532514396241,4.512532514396241
1149,Some College,Middle,3.182284631766379,1.3791576689109206,3.5329967564730476,3.5329967564730476
1150,Bachelor's,Middle,4.046232840977609,1.6398881673812866,4.088114239552273,4.088114239552273
1151,Graduate,Low,1.954813413321972,4.88579639326781,3.716566943628343,3.716566943628343
1152,Graduate,Low,3.950944564305246,1.3800852848216891,5.751940898630893,5
1153,High School,Middle,3.368723504245281,3.7975087221711874,4.956071794208486,4.956071794208486
1154,Some College,Low,1.1839272137731314,2.4915083460509777,3.4959210738969273,3.4959210738969273
1155,High School,Low,2.9634249079972506,1.7157043907791376,3.2829699702097512,3.2829699702097512
1156,Graduate,Low,1.2127955602481961,2.2473648376762867,3.9358151093678986,3.9358151093678986
1157,Bachelor's,High,3.1409920742735267,3.9861101377755404,3.9083553240281756,3.9083553240281756
1158,Graduate,High,1.5990482224151492,3.257954526692629,4.5744678280185775,4.5744678280185775
1159,Graduate,High,1.6748471623286605,3.1402999544516206,3.913388272491113,3.913388272491113
1160,Bachelor's,High,2.943081638775766,3.2056950591504574,4.751006846045561,4.751006846045561
1161,Graduate,Middle,1.7173708314076066,3.5093996729701757,4.309542225282396,4.309542225282396
1162,Graduate,Low,2.6762955244630575,3.4298423752188683,3.726436209463838,3.726436209463838
1163,Bachelor's,Low,4.262548546306789,4.605358831584454,3.0008158772968647,3.0008158772968647
1164,Graduate,Low,1.2100153490900993,3.014479705132544,3.323694330720623,3.323694330720623
1165,Bachelor's,Middle,2.8810924384742975,1.4929718421772122,4.06095706115452,4.06095706115452
1166,High School,Low,1.5909134177491069,4.101809316314757,3.5070899661829436,3.5070899661829436
1167,Some College,Low,3.8698973460122943,3.0613782107830048,3.9233903612683125,3.9233903612683125
1168,Some College,Middle,2.745037683285773,2.3408066853880882,3.8748615298769575,3.8748615298769575
1169,Bachelor's,Low,3.265423865057528,2.670641105622053,3.5297623800725653,3.5297623800725653
1170,High School,Middle,2.3485703775659204,4.746895045042038,4.216832206014681,4.216832206014681
1171,Some College,High,3.4759848918765783,3.079267411492765,4.815029963656248,4.815029963656248
1172,Graduate,High,4.1286056861281395,4.617289191111922,5.135697214627321,5
1173,Some College,High,3.7623694157227874,3.1898094322532415,2.542999142320938,2.542999142320938
1174,Bachelor's,Middle,2.2431911267340183,3.482683092355728,4.6254373232062,4.6254373232062
1175,Bachelor's,Middle,3.50249139778316,2.1708392444998026,3.6058864331337404,3.6058864331337404
1176,Bachelor's,Middle,3.5451334407553077,1.219917860813439,4.603549076288731,4.603549076288731
1177,Bachelor's,Low,1.326570481993258,1.7850917000323534,2.5908385860031804,2.5908385860031804
1178,Some College,Middle,3.8917571557685733,1.4285620916634798,3.9261693381823966,3.9261693381823966
1179,Some College,Middle,3.970641634427011,4.932841241359711,4.8678252661458314,4.8678252661458314
1180,Bachelor's,Middle,2.7695785695686936,1.0037239417433739,4.912636167016779,4.912636167016779
1181,Graduate,Middle,1.4711244720965624,1.3765952289104462,2.6511544329450154,2.6511544329450154
1182,Some College,High,3.0461487444117665,3.187012338079512,3.7402354104140003,3.7402354104140003
1183,Graduate,High,1.4834521608427167,2.6281215334311128,2.478666465591337,2.478666465591337
1184,High School,High,3.827745508402586,1.2692276509478688,3.972297723194386,3.972297723194386
1185,High School,Low,2.5868239738047123,4.839429561980069,4.510529659629717,4.510529659629717
1186,Some College,Low,1.361042870208621,4.191266502253711,3.7289416228678385,3.7289416228678385
1187,Some College,Middle,2.936940678395331,3.518592180684209,3.86668391430063,3.86668391430063
1188,Some College,Middle,2.289817498996854,4.328949556685984,5.397984388460845,5
1189,Graduate,Middle,4.357313294894993,3.786197884939611,6.490797469300253,5
1190,Bachelor's,Middle,3.9472941923886538,2.490177576430142,3.403678867119615,3.403678867119615
1191,Bachelor's,Middle,3.9711292600259185,1.940786906518042,3.5139518595025807,3.5139518595025807
1192,Bachelor's,Middle,3.3169535771012306,4.032006938941777,4.398845390968941,4.398845390968941
1193,Some College,High,2.558103940449655,1.289480397477746,3.8610621537016807,3.8610621537016807
1194,Bachelor's,High,3.2618043776601553,1.839343598112464,3.6488680123883235,3.6488680123883235
1195,Bachelor's,Middle,1.704651285894215,3.9645443288609385,4.186513444039389,4.186513444039389
1196,Bachelor's,High,1.5390589758753777,3.011819362640381,3.7350512620036405,3.7350512620036405
1197,High School,Middle,4.907843671739101,2.465374198742211,6.972975468143619,5
1198,High School,Low,1.9475336158648133,4.233654640614986,3.031173284097785,3.031173284097785
1199,Some College,Low,2.5295029813423753,4.39706991892308,3.6824116564501947,3.6824116564501947
1200,High School,High,1.5924599366262555,2.3174273082986474,4.3475745974038835,4.3475745974038835
1201,Graduate,Middle,4.086864838376641,3.7522503826767206,4.617774147657097,4.617774147657097
1202,Some College,Low,2.2285488545894623,3.7587170861661434,3.371123731715381,3.371123731715381
1203,Graduate,Middle,4.94139875844121,1.4931405652314425,5.065347317125664,5
1204,Graduate,Low,4.922517767176032,3.4174677561968565,4.330188125366627,4.330188125366627
1205,Some College,Middle,4.234668008051813,2.150058086961508,4.029310633413972,4.029310633413972
1206,High School,Low,3.4036843413487077,4.520011596381664,2.233710081819472,2.233710081819472
1207,Graduate,Middle,2.740021025761962,2.7655954966321588,4.447041651626468,4.447041651626468
1208,High School,Middle,2.508811617270112,1.1825808407738805,4.924941252068502,4.924941252068502
1209,Bachelor's,Middle,3.5493380147963762,4.4854551292955875,3.424353970733004,3.424353970733004
1210,Some College,Low,3.693245272152126,3.671563950367272,4.785136427790238,4.785136427790238
1211,Some College,High,1.9158496847376227,2.3456590780988336,4.735518997829839,4.735518997829839
1212,Bachelor's,Middle,1.52092619612813,1.7053823210299015,2.944096442653373,2.944096442653373
1213,Bachelor's,Middle,4.127880238927901,4.573680994100869,4.978834069870791,4.978834069870791
1214,High School,Middle,1.2476415857672691,2.146917845122516,3.8272387767666123,3.8272387767666123
1215,Bachelor's,Middle,1.044983453117311,4.478583170101047,4.275629940540294,4.275629940540294
1216,Some College,Middle,1.472691349685192,2.0175421573221684,3.3899109693847533,3.3899109693847533
1217,Bachelor's,Middle,1.0057896496728063,1.722825976088643,2.666169753660888,2.666169753660888
1218,Some College,Low,4.42006347887218,1.2560802111402154,4.159847101999449,4.159847101999449
1219,Some College,Middle,4.462417994625866,4.010490147396922,4.197178832207803,4.197178832207803
1220,Some College,High,1.8710596542805433,2.9334740275517106,4.098896694082424,4.098896694082424
1221,Graduate,Middle,3.651941440999508,3.8370667956769466,6.9039545989650115,5
1222,Graduate,Low,3.564037235453725,1.2875307369977236,3.171480036208574,3.171480036208574
1223,Some College,Low,2.177877557463944,2.4856178015470505,3.9620096224498966,3.9620096224498966
1224,High School,Middle,3.7470227712765336,1.5357963535934687,4.147543677146553,4.147543677146553
1225,High School,Middle,4.718430120497942,1.5810434594750404,4.46421393670334,4.46421393670334
1226,Some College,Middle,3.3626066399738193,2.6783450143411756,3.6763150257003954,3.6763150257003954
1227,High School,High,2.4824073622003198,1.4393165539950132,4.148228731700717,4.148228731700717
1228,Some College,Low,1.3385648066177964,2.6744223423302174,1.5147773037735457,1.5147773037735457
1229,Some College,High,4.418656149879098,4.940999370068312,3.882505209919175,3.882505209919175
1230,Bachelor's,High,3.1153241274878383,2.4601254127919674,4.786659990508696,4.786659990508696
1231,Bachelor's,High,1.9209332196041942,2.973874812014401,4.283874751075792,4.283874751075792
1232,Bachelor's,Middle,3.3727318486198783,4.788091091439128,4.652593054344562,4.652593054344562
1233,Some College,Middle,3.203325094655156,4.741329049691558,2.463212279602529,2.463212279602529
1234,Bachelor's,Low,3.620758827775717,3.2012057015672326,3.8927267844632034,3.8927267844632034
1235,Bachelor's,Middle,4.177645582705736,4.312570579349995,4.900407259199828,4.900407259199828
1236,Some College,High,3.8882560525089502,1.8102988228201866,5.004550623605424,5
1237,Some College,Low,3.7822077153250575,1.4402478225529194,3.2248545243728985,3.2248545243728985
1238,Bachelor's,Middle,2.903059327043593,1.5035782400518656,4.708274861381813,4.708274861381813
1239,Graduate,Middle,4.146726959384978,2.0834192223846912,3.804367702283951,3.804367702283951
1240,Some College,Low,3.368713241070509,2.4691466949880123,3.913052891269131,3.913052891269131
1241,Some College,Low,4.449004051275551,1.858657936565578,3.944708057585066,3.944708057585066
1242,Graduate,Low,2.1810930389910936,2.2635879004374146,3.7086831808871668,3.7086831808871668
1243,Bachelor's,High,1.079068135470152,2.934799528680742,3.1275760467751175,3.1275760467751175
1244,Graduate,Middle,4.683821766637266,3.0936221219599247,4.773082467133063,4.773082467133063
1245,High School,High,1.9805266465991735,3.4318931344896555,3.9465785623476255,3.9465785623476255
1246,Some College,High,4.059991281479597,3.081625114195049,4.213997365415224,4.213997365415224
1247,Some College,High,3.5558325313031673,2.168718844652176,4.841964638321705,4.841964638321705
1248,Bachelor's,Middle,3.889798689633608,2.871431210078299,4.886201278230477,4.886201278230477
1249,Some College,High,1.6734100161120296,3.5787058286368847,3.9952054946151985,3.9952054946151985
1250,Bachelor's,Middle,4.34675978962332,3.5719548780471087,5.078575793369524,5
1251,Bachelor's,Middle,2.917107306420803,4.911821313202381,4.718965784552393,4.718965784552393
1252,Graduate,Low,4.417103864252567,2.626899441704154,4.92325469483956,4.92325469483956
1253,High School,High,3.6662134220823646,1.6495709493756294,4.199957965411008,4.199957965411008
1254,High School,Low,1.304343543946743,1.2320105154067278,3.316142704968369,3.316142704968369
1255,Some College,Middle,4.602494910359383,2.773329191841185,3.4877688036126817,3.4877688036126817
1256,Graduate,Middle,1.9913110537454486,1.3505644723773003,4.040156937067132,4.040156937067132
1257,High School,High,4.920889926142991,2.828918404877186,5.935815473823996,5
1258,High School,Middle,2.872869251295924,4.15714165288955,4.06264585521965,4.06264585521965
1259,High School,Middle,4.662936360575259,2.249270292930305,3.712981024481427,3.712981024481427
1260,Some College,Middle,3.9540320951491594,1.025694047100842,3.857250912847747,3.857250912847747
1261,High School,Middle,2.316713612526655,3.586194433271885,3.2432264150521766,3.2432264150521766
1262,Some College,Middle,2.2293855231255293,1.9111906364560127,4.580478744617157,4.580478744617157
1263,Some College,Middle,1.5883670439943671,3.037586582824588,3.0089049670133408,3.0089049670133408
1264,Some College,Low,4.605585470795631,1.6401571352034807,4.20124551224327,4.20124551224327
1265,Some College,High,4.998564066365361,4.805368188768625,5.887500050442292,5
1266,Some College,Middle,2.3266182029619813,3.9268325343728065,4.306056750266957,4.306056750266957
1267,Graduate,Middle,2.3669358715415,1.3297628378495574,3.5111084949588336,3.5111084949588336
1268,High School,Low,4.984586169011891,1.1444277074187994,3.109342833829597,3.109342833829597
1269,Bachelor's,Low,3.8042557993903756,2.9710418405011296,2.9868203569639458,2.9868203569639458
1270,High School,Middle,2.9046085737645626,3.1375920549035072,3.7177281535931996,3.7177281535931996
1271,High School,High,2.1789341270923615,1.517541547305882,3.4343803367978833,3.4343803367978833
1272,Some College,High,3.814910013228655,3.362184231169522,5.56236111634963,5
1273,Some College,Low,2.1134776612743735,2.5565416729077697,2.804405391065409,2.804405391065409
1274,Bachelor's,Middle,4.424801732413471,3.886745254509151,5.245101040757729,5
1275,Graduate,Middle,3.3907661298289895,4.040332823060453,4.890209382274714,4.890209382274714
1276,High School,Middle,3.1513887187466025,2.6778690442442894,3.2665139965108874,3.2665139965108874
1277,Bachelor's,High,2.268215642310679,2.4540396509692073,5.706895529962792,5
1278,Some College,High,3.019050939939916,4.276465534232557,4.732735515761762,4.732735515761762
1279,High School,Middle,2.2716155787929893,2.279174034483731,2.7631532150448517,2.7631532150448517
1280,Bachelor's,High,1.7050751466304064,2.945889925584197,3.366543359323129,3.366543359323129
1281,High School,Low,2.9515182888135314,3.451944140717387,3.502557159562307,3.502557159562307
1282,Graduate,Middle,3.9967931928113103,1.6158012067899108,5.307397109552481,5
1283,Bachelor's,Middle,2.5979611994698644,1.2278536539524794,3.63664447778702,3.63664447778702
1284,High School,Middle,3.9027224145829678,1.5901228496804833,5.425287597391153,5
1285,Graduate,High,4.795107040554285,2.808321629650891,4.978198398228065,4.978198398228065
1286,Some College,Middle,2.304254141636193,4.510223408229649,4.474996742809646,4.474996742809646
1287,Some College,Low,3.7106671258807182,4.937603397294879,5.645955471886206,5
1288,High School,Low,4.882019653916359,3.959376707673073,4.5839642169953,4.5839642169953
1289,Graduate,Low,4.244657201692462,2.240243824198842,3.284713453964154,3.284713453964154
1290,Some College,Low,2.2326523764058948,3.6211946411058307,3.0922534611759245,3.0922534611759245
1291,Some College,Middle,2.757795039564371,2.939520767889917,3.5484213288489457,3.5484213288489457
1292,Some College,Middle,1.6006279094144702,3.8725387984886765,3.4721442521332326,3.4721442521332326
1293,Bachelor's,Middle,3.4910128209739923,1.2173641482368112,4.923586052560919,4.923586052560919
1294,Bachelor's,Low,1.1189179616048932,2.9759041415527463,2.8091352153189137,2.8091352153189137
1295,High School,Middle,4.685130555182695,4.9811025634408,5.705805941631768,5
1296,High School,Low,2.453244911506772,4.736239121295512,2.602819187891565,2.602819187891565
1297,High School,Low,4.592115780338645,1.2910317601636052,5.096812466678701,5
1298,Bachelor's,Middle,1.4202271215617657,3.849911307916045,5.5448479383853755,5
1299,Graduate,High,3.124590934254229,3.613506095483899,4.202188217721365,4.202188217721365
1300,Some College,Middle,3.092740934342146,4.356863756664097,4.412309686713359,4.412309686713359
1301,Bachelor's,High,2.690412962809205,1.75451606977731,5.195327516163147,5
1302,High School,Low,1.7958092140033841,1.4444845924153924,3.0959002057504894,3.0959002057504894
1303,Graduate,Middle,1.2640009922906756,3.977538508363068,4.378490719481757,4.378490719481757
1304,Bachelor's,High,4.127184881828725,1.6918277256190777,3.807961571719267,3.807961571719267
1305,High School,Middle,3.044788835570216,4.761151265352964,4.514637459235242,4.514637459235242
1306,Some College,Middle,1.424454739317298,2.4438213538378477,4.495447645133086,4.495447645133086
1307,Bachelor's,Middle,2.7884828243404627,3.6811713529750705,4.113297089178935,4.113297089178935
1308,High School,Middle,2.337689211592078,4.647982912138104,3.3456331342762353,3.3456331342762353
1309,Some College,High,2.9725243588909507,1.9161650445312262,4.7084829697569095,4.7084829697569095
1310,High School,Low,3.304292991757393,1.405340775847435,3.1399847794735476,3.1399847794735476
1311,Some College,Middle,4.0789605136960745,4.273148502223194,4.6323263252840725,4.6323263252840725
1312,Some College,Low,4.484955398365855,3.180877797305584,4.553237685253597,4.553237685253597
1313,Some College,Middle,4.9336916115134954,3.174815034493804,5.108034677263066,5
1314,Some College,Low,1.2222474412992597,1.9893040657043457,2.4518771722374475,2.4518771722374475
1315,Graduate,Middle,2.120934734120965,4.4178040297701955,4.3979799828189625,4.3979799828189625
1316,High School,Low,1.114502914249897,3.526713315397501,4.1292842130927205,4.1292842130927205
1317,High School,Low,1.6950870025902987,4.722324723377824,3.910169899501366,3.910169899501366
1318,High School,Low,4.979790012352169,4.47993393894285,4.476276200369235,4.476276200369235
