viewer_id,day,battleground_state,minutes_tv_news,total_ads_seen,voting_intent,ads_candidate_A,ads_candidate_B
246,17,1,73,34,51.3,15,19
246,18,1,51,25,54.5,15,10
246,19,1,48,24,54.1,16,8
246,20,1,21,10,52.2,6,4
246,21,1,33,16,50.4,10,6
246,22,1,52,26,46.8,11,15
246,23,1,60,31,48.1,14,17
246,24,1,46,29,51.0,7,22
246,25,1,43,28,52.6,19,9
246,26,1,48,27,50.2,8,19
246,27,1,40,22,48.3,11,11
246,28,1,25,16,50.5,6,10
246,29,1,63,36,50.4,9,27
246,30,1,59,38,48.6,12,26
247,1,0,73,9,57.7,3,6
247,2,0,75,8,55.0,3,5
247,3,0,92,8,53.8,5,3
247,4,0,87,9,56.5,2,7
247,5,0,65,9,58.5,1,8
247,6,0,54,6,54.4,3,3
247,7,0,34,7,55.3,6,1
247,8,0,73,8,55.7,2,6
247,9,0,68,9,54.1,2,7
247,10,0,79,11,58.6,4,7
247,11,0,76,11,56.8,4,7
247,12,0,59,8,55.1,2,6
247,13,0,32,4,53.4,2,2
247,14,0,68,10,56.1,4,6
247,15,0,61,11,46.1,4,7
247,16,0,70,10,56.0,5,5
247,17,0,87,13,57.3,8,5
247,18,0,58,8,55.8,2,6
247,19,0,62,12,57.3,4,8
247,20,0,56,9,50.7,5,4
247,21,0,69,12,56.5,3,9
247,22,0,83,17,56.1,2,15
247,23,0,79,14,52.9,7,7
247,24,0,69,13,54.6,7,6
247,25,0,74,18,54.9,5,13
247,26,0,69,15,56.2,5,10
247,27,0,61,14,57.2,5,9
247,28,0,47,9,52.9,1,8
247,29,0,97,18,55.4,9,9
247,30,0,71,17,56.4,5,12
248,1,1,121,26,62.4,10,16
248,2,1,107,26,63.5,14,12
248,3,1,96,26,60.8,16,10
248,4,1,101,26,61.6,11,15
248,5,1,95,27,64.4,15,12
248,6,1,67,20,64.3,10,10
248,7,1,60,21,58.6,7,14
248,8,1,125,40,63.1,12,28
248,9,1,96,31,63.1,8,23
248,10,1,88,32,66.6,18,14
248,11,1,69,24,62.0,10,14
248,12,1,106,41,59.3,19,22
248,13,1,66,24,62.2,11,13
248,14,1,90,36,65.9,18,18
248,15,1,79,31,73.0,17,14
248,16,1,102,42,62.6,25,17
248,17,1,109,47,62.1,18,29
248,18,1,100,46,64.9,22,24
248,19,1,98,45,63.0,25,20
248,20,1,67,34,62.1,15,19
248,21,1,62,33,63.2,17,16
248,22,1,125,66,63.6,35,31
248,23,1,100,52,61.2,28,24
248,24,1,99,51,65.1,24,27
248,25,1,94,52,62.1,27,25
248,26,1,104,57,69.2,30,27
248,27,1,68,41,64.9,18,23
248,28,1,63,40,62.0,16,24
248,29,1,98,58,62.6,32,26
248,30,1,85,54,65.7,26,28
249,1,0,123,9,27.8,3,6
249,2,0,90,8,27.4,6,2
249,3,0,120,11,25.7,6,5
249,4,0,112,10,26.0,8,2
249,5,0,111,10,30.7,7,3
249,6,0,72,7,23.5,4,3
249,7,0,105,13,23.3,11,2
249,8,0,128,14,27.0,11,3
249,9,0,133,18,31.6,12,6
249,10,0,119,13,23.3,10,3
249,11,0,111,16,28.5,10,6
249,12,0,108,13,27.2,11,2
249,13,0,70,10,23.8,5,5
249,14,0,83,11,27.2,7,4
249,15,0,129,20,30.7,15,5
249,16,0,101,15,23.7,9,6
249,17,0,104,15,29.5,8,7
249,18,0,112,19,30.1,14,5
249,19,0,110,20,27.0,10,10
249,20,0,71,12,28.1,11,1
249,21,0,74,18,27.1,14,4
249,22,0,116,21,28.3,15,6
249,23,0,105,19,25.1,13,6
249,24,0,105,19,24.7,12,7
249,25,0,111,22,27.0,14,8
249,26,0,106,20,24.5,12,8
249,27,0,68,15,28.3,11,4
249,28,0,91,20,28.9,10,10
249,29,0,89,18,27.0,8,10
249,30,0,102,23,29.1,17,6
250,1,0,62,5,43.2,1,4
250,2,0,84,9,36.5,4,5
250,3,0,84,7,38.5,1,6
250,4,0,46,4,40.5,3,1
250,5,0,56,8,36.7,2,6
250,6,0,63,6,40.9,1,5
250,7,0,51,5,38.8,2,3
250,8,0,86,11,40.0,5,6
250,9,0,81,8,41.2,5,3
250,10,0,79,13,36.6,2,11
250,11,0,82,10,43.3,3,7
250,12,0,94,12,40.6,1,11
250,13,0,53,10,39.1,5,5
250,14,0,59,7,39.1,4,3
250,15,0,87,16,41.7,6,10
250,16,0,83,13,39.5,3,10
250,17,0,63,10,36.3,5,5
250,18,0,66,12,37.1,4,8
250,19,0,85,14,39.6,6,8
250,20,0,59,9,40.1,4,5
250,21,0,52,8,41.7,3,5
250,22,0,78,13,38.3,9,4
250,23,0,101,18,38.6,6,12
250,24,0,83,16,37.5,6,10
250,25,0,109,20,37.3,9,11
250,26,0,102,19,38.4,10,9
250,27,0,56,10,40.2,3,7
250,28,0,59,12,37.8,3,9
250,29,0,88,23,34.0,5,18
250,30,0,89,20,39.3,8,12
251,1,0,33,6,64.0,3,3
251,2,0,37,4,66.3,1,3
251,3,0,45,6,63.3,2,4
251,4,0,47,6,64.7,1,5
251,5,0,74,8,64.9,2,6
251,6,0,32,2,67.7,1,1
251,7,0,30,6,64.2,1,5
251,8,0,35,7,63.9,3,4
251,9,0,42,5,64.4,2,3
251,10,0,69,10,68.2,5,5
251,11,0,55,6,66.3,2,4
251,12,0,68,9,64.5,3,6
251,13,0,24,2,65.8,0,2
251,14,0,20,2,63.0,1,1
251,15,0,78,12,60.4,5,7
251,16,0,46,7,66.2,1,6
251,17,0,34,8,66.8,2,6
251,18,0,76,13,63.9,5,8
251,19,0,62,10,72.1,6,4
251,20,0,12,4,65.1,2,2
251,21,0,42,8,66.5,4,4
251,22,0,47,7,67.9,3,4
251,23,0,76,15,68.7,6,9
251,24,0,50,8,64.5,2,6
251,25,0,28,7,65.7,0,7
251,26,0,62,16,63.5,7,9
251,27,0,35,7,65.3,1,6
251,28,0,32,7,66.8,2,5
251,29,0,53,16,65.0,7,9
251,30,0,25,7,68.0,1,6
252,1,1,21,5,58.1,4,1
252,2,1,14,6,54.9,3,3
252,3,1,21,6,57.2,1,5
252,4,1,25,8,55.1,6,2
252,5,1,34,11,56.1,5,6
252,6,1,0,1,51.7,0,1
252,7,1,24,10,55.4,4,6
252,8,1,3,2,56.8,1,1
252,9,1,31,10,58.8,4,6
252,10,1,36,13,51.9,4,9
252,11,1,10,5,52.6,3,2
252,12,1,5,2,54.4,1,1
252,13,1,21,9,56.4,6,3
252,14,1,8,4,53.7,2,2
252,15,1,4,4,58.5,1,3
252,16,1,22,11,54.3,3,8
252,17,1,46,25,51.4,14,11
252,18,1,12,8,53.1,4,4
252,19,1,16,9,54.5,6,3
252,20,1,4,2,55.8,0,2
252,21,1,14,7,55.2,2,5
252,22,1,20,11,54.9,4,7
252,23,1,34,19,55.1,11,8
252,24,1,0,1,56.1,1,0
252,25,1,47,27,55.8,10,17
252,26,1,10,7,57.5,4,3
252,27,1,25,16,56.6,8,8
252,28,1,3,2,55.2,0,2
252,29,1,0,2,54.7,1,1
252,30,1,5,5,56.1,3,2
253,1,0,65,4,65.1,2,2
253,2,0,43,4,64.7,1,3
253,3,0,49,7,65.6,5,2
253,4,0,49,6,67.6,4,2
253,5,0,19,4,63.3,3,1
253,6,0,31,5,65.7,3,2
253,7,0,31,5,65.3,1,4
253,8,0,63,12,65.2,6,6
253,9,0,54,6,61.4,0,6
253,10,0,78,10,64.4,5,5
253,11,0,39,4,65.1,2,2
253,12,0,38,5,67.0,3,2
253,13,0,24,3,63.7,2,1
253,14,0,34,6,63.0,4,2
253,15,0,62,10,71.3,6,4
253,16,0,35,7,66.0,5,2
253,17,0,51,8,67.3,4,4
253,18,0,33,6,63.6,3,3
253,19,0,38,7,63.4,6,1
253,20,0,34,7,66.6,0,7
253,21,0,24,5,64.1,3,2
253,22,0,58,10,68.7,6,4
253,23,0,28,4,64.4,2,2
253,24,0,35,10,63.3,4,6
253,25,0,68,16,64.8,10,6
253,26,0,48,12,66.2,6,6
253,27,0,24,6,64.6,4,2
253,28,0,32,7,61.2,6,1
253,29,0,42,10,63.8,5,5
253,30,0,42,8,62.7,3,5
254,1,0,14,1,30.8,1,0
254,2,0,13,2,30.9,0,2
254,3,0,32,3,27.8,2,1
254,4,0,29,7,29.1,3,4
254,5,0,33,5,29.5,3,2
254,6,0,3,3,29.1,1,2
254,7,0,3,2,29.1,2,0
254,8,0,16,3,28.3,2,1
254,9,0,28,3,30.5,2,1
254,10,0,16,2,26.9,2,0
254,11,0,4,1,30.5,1,0
254,12,0,12,4,27.3,3,1
254,13,0,9,5,30.7,2,3
254,14,0,1,5,34.3,3,2
254,15,0,0,1,28.1,0,1
254,16,0,25,4,31.4,2,2
254,17,0,13,2,29.1,1,1
254,18,0,23,4,27.5,3,1
254,19,0,13,2,29.7,1,1
254,20,0,13,3,28.9,0,3
254,21,0,12,2,33.3,2,0
254,22,0,33,6,26.1,5,1
254,23,0,25,7,33.7,6,1
254,24,0,9,3,30.5,3,0
254,25,0,36,11,29.9,8,3
254,26,0,3,4,30.8,3,1
254,27,0,8,2,29.7,0,2
254,28,0,3,2,30.8,1,1
254,29,0,6,4,29.6,1,3
254,30,0,24,7,32.8,7,0
255,1,0,98,11,22.7,7,4
255,2,0,129,13,21.8,8,5
255,3,0,85,8,25.0,6,2
255,4,0,126,12,19.4,7,5
255,5,0,85,8,25.0,6,2
255,6,0,61,7,24.2,4,3
255,7,0,65,6,18.2,3,3
255,8,0,99,15,24.2,9,6
255,9,0,82,10,21.6,8,2
255,10,0,112,15,21.7,7,8
255,11,0,72,10,21.9,8,2
255,12,0,102,12,23.1,7,5
255,13,0,70,9,22.7,7,2
255,14,0,49,6,24.9,0,6
255,15,0,83,13,25.2,9,4
255,16,0,50,9,23.3,9,0
255,17,0,91,14,23.7,7,7
255,18,0,92,14,22.7,10,4
255,19,0,95,14,21.0,11,3
255,20,0,72,14,23.9,9,5
255,21,0,58,11,25.6,10,1
255,22,0,72,11,25.0,8,3
255,23,0,83,20,23.0,14,6
255,24,0,106,18,23.1,11,7
255,25,0,87,16,22.0,11,5
255,26,0,95,19,25.7,15,4
255,27,0,64,12,26.6,6,6
255,28,0,43,9,22.1,6,3
255,29,0,65,14,21.5,6,8
255,30,0,86,19,22.7,15,4
256,1,0,51,5,68.7,3,2
256,2,0,87,7,69.9,3,4
256,3,0,66,7,73.7,3,4
256,4,0,80,9,66.5,6,3
256,5,0,84,10,67.9,3,7
256,6,0,41,4,69.5,0,4
256,7,0,46,8,72.3,4,4
256,8,0,65,11,69.7,6,5
256,9,0,38,6,70.9,3,3
256,10,0,68,9,71.3,5,4
256,11,0,54,12,69.9,6,6
256,12,0,63,7,68.2,4,3
256,13,0,53,6,66.2,1,5
256,14,0,50,11,69.8,2,9
256,15,0,77,11,69.7,5,6
256,16,0,73,13,70.4,9,4
256,17,0,82,18,72.7,9,9
256,18,0,74,14,71.0,10,4
256,19,0,52,8,70.6,4,4
256,20,0,45,6,69.0,2,4
256,21,0,33,7,66.5,3,4
256,22,0,69,12,70.4,9,3
256,23,0,51,10,71.4,5,5
256,24,0,50,10,70.3,6,4
256,25,0,49,9,69.5,4,5
256,26,0,59,13,71.4,7,6
256,27,0,41,10,70.6,6,4
256,28,0,62,11,72.6,7,4
256,29,0,77,18,70.6,8,10
256,30,0,53,14,69.8,6,8
257,1,0,88,10,53.8,8,2
257,2,0,103,7,55.4,2,5
257,3,0,91,9,50.7,3,6
257,4,0,103,11,52.8,7,4
257,5,0,103,10,54.5,5,5
257,6,0,59,8,50.0,6,2
257,7,0,54,7,53.9,4,3
257,8,0,66,9,57.7,6,3
257,9,0,68,8,56.3,3,5
257,10,0,77,8,54.4,6,2
257,11,0,98,14,54.1,7,7
257,12,0,92,11,52.6,7,4
257,13,0,75,9,56.0,6,3
257,14,0,69,9,54.0,7,2
257,15,0,68,12,51.6,9,3
257,16,0,102,14,53.9,10,4
257,17,0,87,13,56.3,8,5
257,18,0,109,15,57.6,9,6
257,19,0,78,12,51.7,7,5
257,20,0,76,13,56.0,8,5
257,21,0,74,15,51.7,11,4
257,22,0,90,18,53.3,11,7
257,23,0,83,14,54.6,7,7
257,24,0,102,18,51.5,12,6
257,25,0,96,19,52.4,11,8
257,26,0,88,17,54.6,11,6
257,27,0,62,13,55.3,9,4
257,28,0,54,13,53.8,8,5
257,29,0,78,16,56.4,11,5
257,30,0,70,15,55.2,11,4
258,1,0,126,11,67.7,10,1
258,2,0,125,11,63.9,9,2
258,3,0,92,14,70.6,12,2
258,4,0,132,13,64.1,9,4
258,5,0,119,11,66.5,7,4
258,6,0,92,12,64.9,8,4
258,7,0,78,12,66.4,8,4
258,8,0,118,12,66.6,7,5
258,9,0,114,14,69.7,10,4
258,10,0,104,12,64.0,7,5
258,11,0,119,15,66.6,9,6
258,12,0,125,21,70.3,17,4
258,13,0,88,14,67.1,8,6
258,14,0,82,10,70.1,5,5
258,15,0,110,15,62.9,9,6
258,16,0,116,19,67.1,12,7
258,17,0,119,18,68.1,15,3
258,18,0,117,18,63.9,14,4
258,19,0,114,19,65.8,10,9
258,20,0,81,13,66.6,8,5
258,21,0,73,11,63.6,6,5
258,22,0,129,25,68.3,14,11
258,23,0,123,22,66.5,16,6
258,24,0,115,19,65.9,13,6
258,25,0,115,22,68.7,19,3
258,26,0,100,19,69.6,15,4
258,27,0,72,16,68.9,13,3
258,28,0,75,16,66.1,11,5
258,29,0,119,26,66.9,18,8
258,30,0,145,32,69.7,21,11
259,1,0,126,8,31.9,3,5
259,2,0,123,10,32.4,4,6
259,3,0,88,7,31.5,4,3
259,4,0,95,9,31.7,7,2
259,5,0,141,15,29.7,5,10
259,6,0,83,7,33.2,3,4
259,7,0,62,9,30.1,4,5
259,8,0,121,14,32.6,5,9
259,9,0,143,15,32.0,5,10
259,10,0,90,13,31.2,9,4
259,11,0,122,16,32.4,8,8
259,12,0,103,17,29.4,5,12
259,13,0,79,9,30.5,3,6
259,14,0,74,11,30.1,3,8
259,15,0,115,17,21.1,7,10
259,16,0,99,15,35.5,8,7
259,17,0,134,21,29.3,10,11
259,18,0,80,14,29.2,6,8
259,19,0,109,17,27.8,6,11
259,20,0,77,14,33.0,7,7
259,21,0,59,11,31.7,6,5
259,22,0,105,19,30.0,11,8
259,23,0,133,25,29.6,13,12
259,24,0,118,23,30.3,10,13
259,25,0,113,21,32.6,11,10
259,26,0,122,25,27.4,14,11
259,27,0,89,18,31.6,10,8
259,28,0,75,15,29.4,9,6
259,29,0,87,23,31.6,16,7
259,30,0,101,20,29.0,13,7
260,1,0,123,10,73.4,7,3
260,2,0,111,9,69.7,5,4
260,3,0,96,8,68.2,6,2
260,4,0,111,12,70.5,5,7
260,5,0,113,11,71.4,5,6
260,6,0,88,11,68.7,6,5
260,7,0,81,9,68.7,5,4
260,8,0,99,12,73.1,4,8
260,9,0,97,11,70.5,7,4
260,10,0,95,10,69.7,5,5
260,11,0,97,14,72.3,5,9
260,12,0,109,13,68.8,3,10
260,13,0,75,10,69.7,3,7
260,14,0,68,8,69.5,4,4
260,15,0,142,18,70.2,7,11
260,16,0,110,18,66.8,12,6
260,17,0,134,22,70.4,12,10
260,18,0,115,17,66.0,9,8
260,19,0,100,17,71.8,7,10
260,20,0,79,14,68.7,7,7
260,21,0,78,15,70.1,7,8
260,22,0,132,23,70.1,14,9
260,23,0,143,27,69.4,12,15
260,24,0,126,22,69.4,11,11
260,25,0,111,19,69.5,12,7
260,26,0,98,20,66.7,10,10
260,27,0,63,12,70.1,8,4
260,28,0,67,14,67.4,8,6
260,29,0,94,19,67.8,8,11
260,30,0,111,24,71.5,15,9
261,1,0,64,5,73.1,5,0
261,2,0,50,5,70.4,3,2
261,3,0,69,5,72.2,3,2
261,4,0,67,6,72.6,2,4
261,5,0,83,8,72.6,4,4
261,6,0,50,5,70.9,5,0
261,7,0,43,7,67.2,5,2
261,8,0,58,6,74.0,4,2
261,9,0,71,7,71.0,4,3
261,10,0,86,9,71.6,8,1
261,11,0,50,8,70.4,6,2
261,12,0,70,10,71.1,9,1
261,13,0,37,9,74.1,8,1
261,14,0,40,5,73.0,2,3
261,15,0,62,8,76.5,6,2
261,16,0,95,15,70.7,10,5
261,17,0,60,9,72.0,7,2
261,18,0,62,12,71.5,4,8
261,19,0,71,12,72.6,7,5
261,20,0,39,6,70.5,3,3
261,21,0,63,12,74.8,5,7
261,22,0,75,15,73.2,9,6
261,23,0,114,21,71.2,17,4
261,24,0,38,8,71.9,6,2
261,25,0,61,13,72.8,10,3
261,26,0,60,10,71.0,6,4
261,27,0,58,10,69.7,8,2
261,28,0,60,13,68.4,9,4
261,29,0,64,14,73.5,9,5
261,30,0,72,14,70.4,5,9
262,1,0,59,5,57.9,4,1
262,2,0,38,2,61.1,2,0
262,3,0,53,5,59.6,4,1
262,4,0,50,6,58.0,5,1
262,5,0,42,4,55.6,4,0
262,6,0,31,4,58.0,4,0
262,7,0,40,3,55.8,3,0
262,8,0,52,9,55.4,6,3
262,9,0,40,8,58.6,6,2
262,10,0,32,4,58.8,4,0
262,11,0,64,9,55.6,6,3
262,12,0,53,7,57.8,4,3
262,13,0,47,6,56.8,5,1
262,14,0,31,7,57.1,4,3
262,15,0,49,8,47.4,5,3
262,16,0,39,7,57.1,6,1
262,17,0,56,9,55.7,4,5
262,18,0,57,12,57.9,8,4
262,19,0,54,12,56.1,10,2
262,20,0,54,10,59.6,9,1
262,21,0,19,6,57.7,3,3
262,22,0,39,8,59.4,7,1
262,23,0,58,11,60.7,5,6
262,24,0,38,9,61.1,6,3
262,25,0,27,7,57.9,2,5
262,26,0,61,11,56.5,9,2
262,27,0,32,8,56.0,4,4
262,28,0,35,9,60.2,6,3
262,29,0,64,13,60.6,10,3
262,30,0,46,11,54.7,5,6
263,1,0,17,4,55.0,3,1
263,2,0,33,3,53.2,2,1
263,3,0,33,5,55.1,4,1
263,4,0,40,4,54.6,4,0
263,5,0,18,4,56.4,3,1
263,6,0,17,4,56.5,4,0
263,7,0,38,6,51.6,5,1
263,8,0,22,4,55.4,2,2
263,9,0,16,2,57.1,2,0
263,10,0,32,5,58.7,3,2
263,11,0,10,1,58.5,1,0
263,12,0,9,2,50.8,1,1
263,13,0,18,6,56.1,4,2
263,14,0,0,5,53.6,2,3
263,15,0,28,8,47.4,6,2
263,16,0,15,3,55.2,3,0
263,17,0,35,6,57.1,4,2
263,18,0,36,11,57.6,6,5
263,19,0,0,3,55.7,2,1
263,20,0,28,7,56.5,4,3
263,21,0,23,6,58.1,4,2
263,22,0,36,7,58.6,6,1
263,23,0,33,5,55.4,3,2
263,24,0,30,6,53.6,5,1
263,25,0,39,10,56.1,7,3
263,26,0,16,5,55.6,3,2
263,27,0,18,6,57.5,4,2
263,28,0,21,6,58.6,2,4
263,29,0,38,10,62.3,8,2
263,30,0,35,8,52.5,6,2
264,1,1,59,12,21.2,5,7
264,2,1,58,14,22.5,3,11
264,3,1,71,18,20.3,7,11
264,4,1,57,15,24.0,7,8
264,5,1,70,19,20.4,13,6
264,6,1,45,13,24.4,8,5
264,7,1,48,16,21.6,10,6
264,8,1,57,19,21.9,8,11
264,9,1,61,24,22.5,12,12
264,10,1,55,20,22.5,12,8
264,11,1,72,28,25.0,12,16
264,12,1,50,19,20.3,6,13
264,13,1,36,13,23.3,7,6
264,14,1,50,23,26.6,12,11
264,15,1,74,31,36.1,19,12
264,16,1,60,26,22.2,5,21
264,17,1,53,25,20.7,17,8
264,18,1,56,25,20.6,11,14
264,19,1,60,30,22.3,15,15
264,20,1,52,31,24.6,15,16
264,21,1,48,25,22.3,13,12
264,22,1,61,30,19.2,15,15
264,23,1,100,52,22.8,24,28
264,24,1,71,38,22.4,15,23
264,25,1,72,40,21.8,18,22
264,26,1,60,34,22.8,10,24
264,27,1,45,30,23.6,14,16
264,28,1,24,16,24.0,9,7
264,29,1,69,45,19.9,15,30
264,30,1,74,44,23.6,29,15
265,1,1,67,19,75.8,10,9
265,2,1,26,10,75.6,5,5
265,3,1,32,7,75.5,5,2
265,4,1,56,16,75.9,4,12
265,5,1,36,11,79.0,0,11
265,6,1,31,10,78.6,6,4
265,7,1,23,10,78.1,6,4
265,8,1,58,17,74.2,9,8
265,9,1,55,18,75.0,9,9
265,10,1,50,17,79.3,9,8
265,11,1,58,21,77.6,8,13
265,12,1,41,16,73.6,7,9
265,13,1,17,6,80.9,5,1
265,14,1,35,15,74.8,4,11
265,15,1,51,23,84.7,12,11
265,16,1,64,29,77.6,14,15
265,17,1,66,28,74.7,12,16
265,18,1,47,22,77.2,10,12
265,19,1,74,35,77.2,20,15
265,20,1,41,19,74.8,5,14
265,21,1,45,23,79.2,4,19
265,22,1,65,37,77.3,18,19
265,23,1,33,17,75.4,6,11
265,24,1,75,41,79.7,25,16
265,25,1,76,41,78.8,21,20
265,26,1,46,29,82.1,14,15
265,27,1,21,11,78.4,5,6
265,28,1,45,27,77.0,14,13
265,29,1,39,24,74.2,10,14
265,30,1,24,15,78.8,7,8
266,1,0,72,6,63.1,3,3
266,2,0,105,10,62.4,6,4
266,3,0,89,8,59.0,7,1
266,4,0,93,9,62.1,7,2
266,5,0,89,8,59.3,5,3
266,6,0,48,5,57.6,4,1
266,7,0,60,7,64.2,3,4
266,8,0,113,14,63.7,8,6
266,9,0,90,11,63.0,8,3
266,10,0,89,12,59.9,7,5
266,11,0,89,10,61.2,6,4
266,12,0,96,11,59.1,6,5
266,13,0,46,8,57.4,5,3
266,14,0,61,12,64.6,9,3
266,15,0,85,15,62.9,7,8
266,16,0,83,12,60.3,7,5
266,17,0,75,14,60.2,11,3
266,18,0,80,13,60.5,8,5
266,19,0,91,14,56.8,10,4
266,20,0,64,11,61.2,7,4
266,21,0,53,11,59.5,7,4
266,22,0,128,22,59.6,19,3
266,23,0,74,13,61.0,9,4
266,24,0,47,9,61.1,6,3
266,25,0,81,17,59.2,12,5
266,26,0,83,17,63.0,11,6
266,27,0,58,12,60.6,10,2
266,28,0,68,15,61.5,12,3
266,29,0,70,17,60.0,12,5
266,30,0,100,21,62.4,16,5
267,1,1,118,29,75.1,12,17
267,2,1,84,19,80.4,9,10
267,3,1,118,30,78.6,15,15
267,4,1,91,26,80.7,14,12
267,5,1,92,25,78.3,10,15
267,6,1,72,23,77.0,16,7
267,7,1,93,29,78.6,19,10
267,8,1,85,30,76.7,18,12
267,9,1,91,30,81.0,10,20
267,10,1,120,43,75.3,21,22
267,11,1,115,40,77.8,20,20
267,12,1,93,37,79.6,19,18
267,13,1,61,27,76.1,17,10
267,14,1,83,32,79.6,12,20
267,15,1,129,54,68.4,26,28
267,16,1,106,47,76.1,24,23
267,17,1,94,42,76.6,19,23
267,18,1,90,39,76.3,22,17
267,19,1,94,44,74.7,19,25
267,20,1,75,34,78.7,20,14
267,21,1,67,33,74.7,18,15
267,22,1,96,48,79.6,26,22
267,23,1,84,44,76.8,19,25
267,24,1,97,50,75.3,25,25
267,25,1,124,67,78.0,40,27
267,26,1,107,60,78.3,27,33
267,27,1,69,38,77.6,21,17
267,28,1,85,50,75.7,27,23
267,29,1,114,67,78.0,27,40
267,30,1,113,67,75.2,30,37
268,1,0,80,6,24.0,5,1
268,2,0,81,7,31.7,4,3
268,3,0,60,6,31.3,5,1
268,4,0,49,5,26.9,5,0
268,5,0,50,8,28.0,5,3
268,6,0,57,8,30.1,4,4
268,7,0,48,7,28.8,6,1
268,8,0,87,11,31.5,8,3
268,9,0,74,7,31.9,5,2
268,10,0,53,5,32.0,3,2
268,11,0,74,9,25.8,5,4
268,12,0,89,11,25.3,4,7
268,13,0,42,7,29.5,5,2
268,14,0,48,10,29.2,4,6
268,15,0,64,12,35.4,9,3
268,16,0,102,16,29.4,9,7
268,17,0,80,13,30.5,8,5
268,18,0,38,7,30.3,3,4
268,19,0,66,13,27.4,7,6
268,20,0,48,10,24.1,7,3
268,21,0,62,11,28.5,5,6
268,22,0,64,12,28.3,8,4
268,23,0,62,12,25.3,6,6
268,24,0,64,14,25.2,10,4
268,25,0,76,15,27.9,8,7
268,26,0,82,18,28.9,12,6
268,27,0,67,15,28.2,8,7
268,28,0,39,10,30.4,4,6
268,29,0,72,17,25.5,11,6
268,30,0,57,11,30.0,6,5
269,1,0,61,7,39.7,2,5
269,2,0,79,7,34.2,3,4
269,3,0,103,9,34.6,4,5
269,4,0,89,8,34.1,1,7
269,5,0,59,7,34.5,3,4
269,6,0,46,5,34.9,2,3
269,7,0,56,6,31.9,3,3
269,8,0,89,9,38.2,5,4
269,9,0,80,10,34.3,5,5
269,10,0,95,10,33.2,4,6
269,11,0,102,15,31.7,10,5
269,12,0,79,9,37.5,8,1
269,13,0,62,10,37.5,7,3
269,14,0,54,7,32.7,4,3
269,15,0,97,15,34.1,9,6
269,16,0,78,12,36.4,7,5
269,17,0,85,14,34.9,9,5
269,18,0,91,15,34.8,6,9
269,19,0,93,15,34.6,9,6
269,20,0,34,7,31.4,4,3
269,21,0,61,13,36.7,12,1
269,22,0,74,13,30.7,6,7
269,23,0,82,18,29.1,6,12
269,24,0,84,17,33.9,11,6
269,25,0,87,18,34.6,9,9
269,26,0,88,18,35.0,10,8
269,27,0,37,7,34.9,4,3
269,28,0,59,13,35.4,10,3
269,29,0,61,13,34.5,5,8
269,30,0,78,16,36.6,8,8
270,1,1,57,15,52.1,9,6
270,2,1,37,8,49.8,3,5
270,3,1,48,13,51.7,4,9
270,4,1,56,16,53.8,10,6
270,5,1,50,16,54.3,4,12
270,6,1,19,7,49.4,3,4
270,7,1,28,10,51.7,7,3
270,8,1,48,16,51.4,9,7
270,9,1,44,17,54.0,9,8
270,10,1,35,17,51.4,5,12
270,11,1,56,19,51.9,11,8
270,12,1,61,22,52.0,10,12
270,13,1,36,16,55.9,10,6
270,14,1,60,25,51.8,13,12
270,15,1,49,20,65.5,7,13
270,16,1,36,16,48.7,8,8
270,17,1,52,22,50.1,10,12
270,18,1,76,36,52.7,15,21
270,19,1,58,29,51.5,18,11
270,20,1,25,12,53.9,8,4
270,21,1,26,12,51.3,4,8
270,22,1,68,38,55.7,22,16
270,23,1,53,29,52.7,19,10
270,24,1,25,14,51.7,10,4
270,25,1,43,25,53.5,9,16
270,26,1,68,40,50.7,23,17
270,27,1,32,19,55.0,11,8
270,28,1,27,17,53.9,10,7
270,29,1,34,22,50.2,9,13
270,30,1,67,43,49.5,23,20
271,1,1,80,19,54.3,10,9
271,2,1,97,24,53.8,12,12
271,3,1,131,33,54.3,18,15
271,4,1,103,28,57.5,13,15
271,5,1,128,37,57.9,16,21
271,6,1,75,23,52.5,15,8
271,7,1,66,22,57.9,11,11
271,8,1,106,35,52.9,19,16
271,9,1,101,33,52.1,18,15
271,10,1,100,36,51.5,13,23
271,11,1,92,31,56.1,14,17
271,12,1,114,41,52.0,20,21
271,13,1,90,36,53.7,20,16
271,14,1,60,25,54.0,15,10
271,15,1,90,38,53.8,19,19
271,16,1,106,45,53.8,19,26
271,17,1,92,41,55.7,19,22
271,18,1,128,59,54.0,29,30
271,19,1,84,39,52.3,13,26
271,20,1,88,44,54.8,26,18
271,21,1,91,45,55.0,24,21
271,22,1,78,39,54.6,15,24
271,23,1,124,64,53.8,24,40
271,24,1,111,57,51.4,32,25
271,25,1,99,52,54.7,33,19
271,26,1,118,66,59.3,30,36
271,27,1,64,38,56.4,27,11
271,28,1,70,42,56.2,21,21
271,29,1,98,58,52.1,31,27
271,30,1,97,59,54.5,30,29
272,1,0,6,1,68.5,1,0
272,2,0,32,5,69.2,3,2
272,3,0,32,3,70.6,1,2
272,4,0,3,1,70.4,0,1
272,5,0,32,2,74.4,2,0
272,6,0,0,3,72.8,0,3
272,7,0,11,2,73.5,2,0
272,8,0,28,2,68.0,0,2
272,9,0,0,1,70.2,0,1
272,10,0,0,2,68.5,1,1
